grid_id_main,single_family_ha,multi_family_ha,facility_neighborhood_ha,facility_sales_ha,facility_office_ha,facility_education_ha,facility_industrial_ha,parks_green_ha,water_area_ha,road_area_ha,subway_influence_ha,bus_routes_cnt,cooling_kwh_per_m2,heating_kwh_per_m2,other_electricity_kwh_per_m2
2193,20.54232807920956,0.0924033395765011,0.0,0.0,0.0,0.0,20.682816875990877,0.0,0.0,0.0322035609001837,0.0,0,26.58209693353552,46.75217626431474,14.43797215918208
2194,26.120516502033595,0.0,0.0,0.0,0.0,0.0,48.28788354834706,0.0,0.0,0.4745001060006898,0.0,0,26.390139047047512,56.54502809986508,23.421278308662068
2195,3.6902129493850486,0.0155776951885243,0.0,0.0,0.0,0.0,5.32923490861675,0.0,0.0,1.590833765705855,0.0,1,6.111647951369442,8.694245278095474,5.333732300465402
2196,13.276574136401992,0.0,0.0,0.0,0.0,0.0,13.339317149953736,0.0,0.0,0.8760467796457264,0.0,0,19.431950794935688,31.139443854795903,15.43374364140391
2197,12.128217377466344,0.0350499800164068,0.0,0.0,0.0,0.0,13.141637875474157,0.0,0.0,1.7171388508970504,0.0,0,16.381592752194152,28.3737321143437,14.700401231240386
2198,11.00646469177061,0.0,0.0,0.0,0.0,0.0,11.531880276329469,0.0,0.0,0.8055898763368404,0.0,0,14.462092301218156,24.35857666616221,13.108740485649552
2199,5.1838837826949975,3.9051873318955215,0.0,0.0,0.0,0.0,9.490094370114614,0.0,0.0,0.1771381087084997,0.0,0,13.86621322767069,20.12202477909018,10.346774139591696
2200,5.406414604594246,0.0,0.0,0.0,0.0,0.0,5.724703383883188,0.0,0.0,0.8077672128267446,0.0,0,8.737425431206022,12.554316186373413,8.117042193983806
2201,3.966390620304548,0.0,0.0,0.0,0.0,0.0,4.5255628949629125,0.0,0.0,0.5511274857812873,0.0,2,5.885045075649047,8.93445421943127,6.403155273074331
2202,2.825419259781221,0.0865500375737769,0.0,0.0,0.0,0.0,3.778368848431106,0.0,0.0,0.0606002680876371,0.0,0,5.469273933252673,7.145808105479,3.552345927186747
2203,4.111075341938966,0.005285807590038,0.0,0.0,0.0,0.0,4.81778125147133,0.0246055971916631,0.0,0.8800601416850915,0.0,0,6.58292996192923,9.969964967488814,5.745818811086291
2204,8.974980147645406,17.12107089244158,0.0,0.0,0.0,0.0,24.456367208180318,0.1741151327833393,0.0,0.6882999018330571,0.0,0,31.575656301952524,52.68109112930329,25.40062988552973
2205,5.663220919736347,2.925453187697028,0.0,0.0,0.0,0.0,2.916686342247846,0.2844818460246817,0.0,1.7820203196297535,0.0,0,9.93895475077447,17.234504656963324,8.949558445046405
2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078191259439173,0.0,1.4284883868380034,0.0,0,0.0,0.0,0.0
2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7307697143320315,0.0,1.7514990719120316,0.0,0,0.0,0.0,0.0
2208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812135738949895,0.0,0.9069823269720856,0.0,0,0.0,0.0,0.0
2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.093497443739953,0.0,1.9264165316838964,0.0,0,0.0,0.0,0.0
2210,5.314970644121964,0.0,0.0,0.0,0.0,0.0,0.0,4.510469044047719,0.0,1.0782534434766138,0.0,0,6.329369018751463,11.199890630639803,6.28454627551699
2211,3.909157319092692,15.670970404177252,0.0,0.0,0.0,0.0,3.9455844077909714,3.5912665435979623,0.0,0.5474368978082617,0.0,0,18.56671171891268,37.18453772313172,12.730354994466545
2212,1.8188204989758403,7.164416613725789,0.0,0.0,0.0,0.0,7.164416613725789,0.8819289302551384,0.0,0.5691326061230708,0.0,0,11.911979201756038,19.072295001959368,12.184107266143087
2213,0.0,0.4014005001682761,0.0,0.0,0.0,0.0,0.4014005001682761,0.0,0.0,0.5022333772623869,0.0,0,1.1976193649658375,1.1388011061038468,1.287087712314216
2214,0.0,0.5845702582194269,0.0,0.0,0.0,0.0,0.5845702582194269,0.0,0.0,0.085685800545733,0.0,0,1.5116318392427466,1.5533817794563771,0.4538045729252471
2215,0.3218648428155982,0.8298466233177454,0.0,0.0,0.0,0.0,1.8745081791480995,0.0,0.0,0.8108685004404286,0.0,0,2.2790624501181838,2.674658500281568,1.766893506592061
2216,19.18014143774383,0.0028534258499821,0.0,0.0,0.0,0.0,42.77284059432715,0.0,0.0,0.0,0.0,0,15.92528294716626,39.61228902710532,15.182846514249569
2217,0.0,0.0071320904712712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3723268010412684,0.0,0,0.2778825095822498,0.1900631765050968,0.0612402
2218,0.0,0.0882783924666858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302077626714226,0.0,0,0.5930167736421645,0.4178802790067171,0.2714118056929246
2219,0.0,0.3064200916062022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0537180015332772,0.0,0,0.9886214058862824,0.8140749090921917,0.7909069705094253
2220,0.0,4.696456937897514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048892705563964,0.0,0,7.594035435313989,10.034849810138155,5.908135148885475
2221,0.0,16.699102727642845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.765341576848726,32.2969597135966,12.545908957241062
2222,0.0,0.7205185200950179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6484194499144011,0.0,0,1.2415504989364037,1.5077920441917898,1.182729991833559
2223,1.1714702753948776,0.1294378026984067,0.0,0.0,0.0,0.0,1.3009080780932845,0.3093289969735329,0.0,0.636322556898754,0.0,0,3.126041905345745,3.5428304551820515,2.263859189374277
2224,1.9593720122967972,27.11435443818273,0.0,0.0,0.0,0.0,29.159521416757823,0.0,0.0,0.5850471517669796,0.0,1,25.643000556937004,52.786472693011184,30.62870400672161
2225,0.0,40.836571205237455,0.0,0.0,0.0,0.0,40.836571205237455,0.0,0.0,0.0047877753308033,0.0,0,34.54090210866628,72.87700737035676,26.30685005714197
2226,10.940401169935845,0.0,0.0,0.0,0.0,0.0,17.384424432066893,0.0,0.0,0.4846144303024008,0.0,0,12.93155255301276,24.0755545217876,5.071043775600521
2227,10.43954851916246,0.2793240158906703,0.0,0.0,0.0,0.0,15.465078570006405,0.0,0.0,0.8561538101523183,0.0,0,13.28024172771267,23.54782840214517,6.316965490885624
2228,0.3937666742661564,3.935680314563161,0.0,0.0,0.0,0.0,4.055778016740523,0.0,0.0,1.0963918451956458,0.0,0,6.542437654559409,8.93761114108993,5.2251535870936445
2229,0.0,0.027145390334653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1582782614196577,0.116093386039839,0.0866686049731992
2230,0.0,6.906579811431787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3011922123576253,0.0,0,6.638187799656303,12.547103040562307,4.009518794249256
2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2232,0.252993379784,0.0,0.0,0.0,0.0,0.0,0.0,3.593518487757194,0.0,0.7773588306972957,0.0,3,0.5852318381966742,0.6638101811635292,0.2508730448848925
2233,1.3486282577792117,0.3261119281423579,0.0,0.0,0.0,0.0,0.0,5.632391237098306,0.0,0.6365505578509871,0.0,0,4.085838763231315,4.600006055134791,2.450176847738088
2234,0.0,0.0146296311194764,0.0,0.0,0.0,0.0,0.0,1.0311089222364058,0.0,0.3854784580351783,0.0,0,0.1476227655365855,0.1013833849373688,0.0709685704571633
2235,0.0,2.0303217543909025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051496491871583,0.0,0,3.874272904707477,4.836073126598538,0.9930384104561598
2236,0.0,0.2014920204358016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5624235765565176,0.0,0,0.7590552805542242,0.6315580886766412,0.4448795227023597
2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54280878686189e-06,0.0,0.0,0,0.0,0.0,0.0
2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7314124922501801,1.76678548913441,0.5005847419168051,0.0,0,0.0,0.0,0.0
2241,5.771105968655494,0.0190482610057766,0.0,0.0,0.0,0.0,5.841717170070929,0.2486072873973687,1.8762672607918565,0.8444695918232475,0.0,0,8.050975015361683,13.018050333501138,3.5719424983436925
2242,7.464697826245536,0.0020339963446757,0.0,0.0,0.0,0.0,3.733183288054735,0.0,0.0,0.5996196240504867,0.0,0,14.896522624712658,18.81559473666038,8.88977521159965
2243,13.017081544273124,0.0068633967533562,0.0,0.0,0.0,0.0,0.8177427611841815,0.0,0.0,0.6861427949869376,0.0,0,25.58513969787347,33.39867866754039,8.699004343264626
2244,6.655429270486125,0.0,0.0,0.0,0.0,0.0,9.70141253035241,0.0,0.0,0.6377238773359639,0.0,0,11.335849660446517,16.410346527342554,4.255789239166538
2245,3.4380032010346837,0.0051765770330685,0.0,0.0,0.0,0.0,4.0779084080424655,0.0,0.0,0.6933694667347431,0.0,0,6.375001369012442,8.740025318892775,3.359694746709047
2246,0.8933719954368232,9.522019959026576,0.0,0.0,0.0,0.0,10.962550214449935,0.0,0.0,0.6593099171348215,0.0,1,13.233978069553908,19.94519614965628,16.412431441541887
2247,8.516504784808712,0.0470794621026344,0.0,0.0,0.0,0.0,11.11784022183146,0.0,0.0,0.9289737541838906,0.0,0,12.99023992929344,20.384352264710763,11.187619777523777
2248,7.30424809258771,0.0,0.0,0.0,0.0,0.0,8.937200339139032,0.0,0.0,0.2600241636226803,0.0,0,8.621511055127977,15.583493842205508,7.740694295846501
2249,10.211359430905883,0.0041653564007295,0.0,0.0,0.0,0.0,13.336533924070332,0.0,0.0,0.9586703485015504,0.0,1,15.10881145396171,23.21780512057556,10.45022282800578
2250,10.27807633688209,0.0027206155557374,0.0,0.0,0.0,0.0,10.892995998828756,0.0,0.0,0.5410282532717252,0.0,7,14.971563770261234,24.41852183705271,13.890830627874664
2251,17.851553383013982,0.0071762203968079,0.0,0.0,0.0,0.0,19.516850327255227,0.075117118693979,0.0,0.6656479790674492,0.0,0,21.24714487275817,40.32811931072872,24.772119480151265
2252,0.6285839107506407,3.0180818204516093,0.0,0.0,0.0,0.0,0.4699205735195456,3.359020859170673,0.0,1.792119620867207,0.0,0,5.06086812103319,7.063736303302013,5.299983489740141
2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7148923427643467,0.0,1.7764481238824037,0.0,0,0.0,0.0,0.0
2254,5.122294332425756,0.0087069452526276,0.0,0.0,0.0,0.0,7.704490203254032,0.0,0.0,1.2422381942366074,0.0,0,9.743107142269457,12.75505058408967,5.971643467984526
2255,22.733227097451643,0.0,0.0,0.0,0.0,0.0,23.82522220153537,0.660388375007687,0.0,0.8998787457845475,0.0,0,26.14493071192578,50.21733596610365,19.91720490639531
2256,1.7604360488897957,0.5760807092156001,0.0,0.0,0.0,0.0,2.764972618534481,1.505082050975895,0.0,0.9379456398989868,0.0,3,4.940059819710752,5.813494644880062,3.357380130912322
2257,7.935217445970858,0.2067455465107013,0.0,0.0,0.0,0.0,8.315561064822132,0.0,0.0,0.2308633073819859,0.0,3,10.907495424450069,17.996933986073355,7.924010826707815
2258,1.982747250699759,0.0750294456585034,0.0,0.0,0.0,0.0,3.068261694335745,0.0,0.0,0.4925724276112935,0.0,4,4.975712252218967,5.7457196042133685,2.443555095514434
2259,2.1865161213305977,0.0,0.0,0.0,0.0,0.0,2.229336472011992,0.0,0.0,0.1090286829936732,0.0,0,3.646533412180069,5.36884188589897,2.4755202272081767
2260,15.831163464676887,0.0,0.0,0.0,0.0,0.0,19.91494321495809,0.0,0.0,0.3204055890931612,0.0,0,26.62714925934476,38.24104946485963,18.10100421532181
2261,1.9511440332521488,0.0,0.0,0.0,0.0,0.0,2.975893832901152,0.0,0.0,1.8857183580584729,0.0,1,4.082960261222588,5.185007570652259,2.134069181630565
2262,13.376193695966556,0.0,0.0,0.0,0.0,0.0,15.2535761742847,0.0,0.0,1.1278388072788748,0.0,0,16.728601186646607,30.761205317767924,17.22125014020471
2263,5.569960570907248,0.0,0.0,0.0,0.0,0.0,6.262917557500765,0.0,0.0,1.0928812614447996,0.0,0,9.94332361088478,13.494259301812432,9.18618095087545
2264,2.3565649727335405,0.0107631106176661,0.0,0.0,0.0,0.0,3.938333704156325,0.0,0.0,1.3095200861339162,0.0,0,5.957912431117323,6.668390046585095,3.76582844682368
2265,18.22319140606843,0.0,0.0,0.0,0.0,0.0,18.49847920456168,0.0,0.0,0.5582272338736679,0.0,0,22.068250124240837,39.677124960312575,24.884216129811005
2266,8.456760229289198,0.1876450374533181,0.0,0.0,0.0,0.0,8.862683400534017,0.0,0.0,0.3448510280272661,0.0,0,15.03556950907178,21.534330895845997,11.981109782211684
2267,8.824839926530558,0.0343489029103006,0.0,0.0,0.0,0.0,11.196394455679476,0.0,0.0,1.4416327444742358,0.0,0,14.381450086872652,20.710307683457867,9.12783993673056
2268,3.210660369521692,0.2769527716496708,0.0,0.0,0.0,0.0,3.879441030623437,0.0,0.0,0.121581424628358,0.0,0,7.1460793448540905,8.827115598088781,5.882285702758682
2269,1.864253236853025,3.041812480977885,0.0,0.0,0.0,0.0,4.90606571783091,0.0,0.0,0.1304207685516118,0.0,0,9.54364336815602,11.862396268208448,4.8204482966003095
2270,0.7030782939331974,1.0809012950475128,0.0,0.0,0.0,0.0,1.7839795889807102,1.26213470423035,0.0,1.4092858528605847,0.0,0,3.5502923626689755,4.267741363265121,2.410529586373653
2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7931177948426873,0.0,2.566473923853501,0.0,0,0.0,0.0,0.0
2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49332761150984,0.0,1.3380692120922837,0.0,0,0.0,0.0,0.0
2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409752182385982,0.0,1.137938110662601,0.0,0,0.0,0.0,0.0
2274,0.1496250436835093,0.5829976026986677,0.0,0.0,0.0,0.0,0.0,3.5721078899933243,0.0,1.503245433302698,0.0,0,1.7010170365317074,1.7420529032922578,1.472857065058412
2275,2.455405836990842,0.0867534109127434,0.0,0.0,0.0,0.0,0.0,3.4087534979861966,0.0,0.4987955961634274,0.0,1,3.5563940193232253,5.958129352781533,3.326870520050473
2276,0.0,2.651041615887664,0.0,0.0,0.0,0.0,2.651041615887664,0.0,0.0,0.0,0.0,0,5.646611439240558,6.317313325381656,3.141791271701225
2277,1.6829147640420663,7.178345237002334,0.0,0.0,0.0,0.0,8.8612600010444,0.0,0.0,0.4183808817251702,0.0,0,9.61734647293834,17.06330082765662,11.95347737800914
2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315647892027543,0.0,0,0.0,0.0,0.0
2279,0.0,9.972908552318032,0.0,0.0,0.0,0.0,9.972908552318032,0.0,0.0,0.2866271057587515,0.0,0,8.631594440273304,17.58165818327528,6.766305293399663
2280,4.865105648043,4.191384175647319,0.0,0.0,0.0,0.0,9.05648982369032,0.0,0.0,0.3485940540909062,0.0,0,11.020654942588576,18.190513974386,15.539183524385326
2281,0.0,1.762071347755425,0.0,0.0,0.0,0.0,1.762071347755425,0.0,0.0,0.7754716061332899,0.0,0,4.113350770618696,4.525034147669147,1.1724905440709967
2282,0.0,1.511423179324953,0.0,0.0,0.0,0.0,1.511423179324953,0.0345444537896462,0.0,0.5959408254621028,0.0,0,3.460669677286323,3.683047900069369,2.0554032185650164
2283,0.0,0.300868114221299,0.0,0.0,0.0,0.0,0.0,0.9460098417185194,0.0,0.7514501870862851,0.0,0,1.7808990685465491,1.282060873931674,0.8191009331757055
2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322590896802656,0.0,1,0.0,0.0,0.0
2285,0.0,10.541049741464295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6465214160503254,0.0,0,15.814460334148505,22.65498660010618,7.436230618744959
2286,0.0,22.934840552511087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5806386433782295,0.0,0,19.931092638887527,41.2854391629951,25.541736904841496
2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22874607018119,0.0,0,0.0,0.0,0.0
2288,0.0,0.9944551977851696,0.0,0.0,0.0,0.0,0.9944551977851696,0.0,0.0,1.2042728393230595,0.0,0,1.8827030849371715,2.0895738598175084,2.584468232128677
2289,3.7091058974097386,7.134526065492863,0.0,0.0,0.0,0.0,10.843631962902602,0.0,0.0,0.5850690811671235,0.0,1,11.902053332817069,21.17599015430173,7.940798834764279
2290,0.0,11.803929773355048,0.0,0.0,0.0,0.0,9.016220878138816,0.0,0.0,1.1700487151673529,0.0,0,14.75622491614742,23.180537493771315,14.282003773880607
2291,0.3613901844812166,3.0574973605245432,0.0,0.0,0.0,0.0,1.550140566321802,0.0,0.0,0.3878368579694401,0.0,0,5.093287005651417,7.027294122568401,4.611043326702389
2292,0.0,0.2411579671019645,0.0,0.0,0.0,0.0,0.2411579671019645,0.0,0.0,0.0,0.0,0,0.6853935131668102,0.6611921926442245,0.7583619795341585
2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0590408050876574,0.0,0.4032855353611997,0.0,0,0.0,0.0,0.0
2294,16.730065151361533,0.0021804241974933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.18860838246407,42.38061971675474,5.8538720120160335
2295,0.8439142170098297,0.0024182074040668,0.0,0.0,0.0,0.0,0.0,0.8909091022580403,0.0,0.784998283485047,0.0,0,1.74525407740911,2.2145282047021566,1.1917809142852445
2296,0.3824590679413901,0.0102585944064027,0.0,0.0,0.0,0.0,0.0,0.0335019168638022,0.0,0.400200898535435,0.0,0,0.8123126326875622,0.9483971864320856,0.5581709250389878
2297,0.2472263406964669,0.1649447013925652,0.0,0.0,0.0,0.1649447013925652,0.0,2.25743332030142,0.0,0.975022772156116,0.0,0,1.4721815048699731,1.3400894931196845,0.9399021637557732
2298,2.9164732050465982,0.7750958033863908,0.0,0.0,0.0,0.2194777637577792,0.0,2.2599842240041923,0.0,0.8873464220545116,0.0,0,7.163379869088484,9.33633415360122,2.959336255851234
2299,0.0,1.6527491385032291,0.0,0.0,0.0,0.0,0.0,0.8993488762866635,0.0,0.4207155466593767,0.0,0,6.174084952777828,5.23620173719397,3.088575831055468
2300,0.0,0.425797662929008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4026515336515344,0.0,0,2.206225323711011,1.6196303834707335,1.3473253171429385
2301,0.0,0.6499999767220587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403528892576094,0.0,0,3.0374450165165188,2.5784848330380004,1.4004566719703542
2302,0.0,0.1897685138096277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375486702946663,0.0,0,2.221638490942341,1.4802060855237986,1.0586331399940176
2303,0.0,0.0342596533892948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2529765367917536,0.1860116670085589,0.2191040590635238
2304,0.1518556205760725,0.0,0.0,0.0,0.0,0.0,0.1709561712070425,0.4604803556210288,1.740069849930122,0.5442508302444858,0.0,2,1.010556862372079,1.0225002553752027,0.6925864642953945
2305,10.307068839665,0.0,0.0,0.0,0.0,0.0,11.130018304440595,0.3191416277912633,0.365797123783599,1.2141893662919063,0.0,0,16.95250308562593,24.503165223106254,10.314713796678008
2306,18.638272410931048,0.6260540517747984,0.0,0.0,0.0,0.0,19.550587228820067,0.0,0.0366613535303438,0.1362005535305715,0.0,0,29.080773838597256,45.17407899124167,12.903589113884133
2307,4.127588792677535,0.0156019825904292,0.0,0.0,0.0,0.0,4.5571678923922345,0.0,0.0,0.0240946526330187,0.0,0,8.873724351725286,11.01454988690714,4.517074389142521
2308,9.274051210957216,0.0066917809809132,0.0,0.0,0.0,0.0,3.615122533573534,0.0,0.0,0.5334148377903927,0.0,0,15.049532529502022,22.84796506452513,4.396311193751013
2309,5.512649976354182,0.0,0.0,0.0,0.0,0.0,6.191050832575968,0.0,0.0,0.1305280449726945,0.0,0,9.472648654471037,13.574995513554708,7.145987440788115
2310,0.4639739470978196,0.0,0.0,0.0,0.0,0.0,0.5482388623297805,0.0,0.0,0.9049410903770392,0.0,0,1.6196956775218887,1.5641546710417775,0.775586318393788
2311,0.1601950934248164,8.04780395094752,0.0,0.0,0.0,0.0,8.385255718471617,0.0,0.0,0.7184642072754461,0.0,0,12.36395871792075,17.188657400753584,6.219950922331614
2312,14.15797065652422,2.677300355272468,0.0,0.0,0.0,0.0,17.88424175181293,0.0,0.0,0.4450922127649654,0.0966169413179895,0,26.14783540136896,39.77599071610868,26.847756595828983
2313,1.2872785662256896,0.0,0.0,0.0,0.0,0.0,1.560341970725749,0.0,0.0,1.0599746205576877,0.0002548231531565,0,2.8855976098167173,3.511888801902404,1.1359947275239812
2314,3.658962512260284,0.0,0.0,0.0,0.0,0.0,3.791623363886212,0.0,0.0,0.3875913537678048,0.0,0,7.920785205244733,9.703614248979216,6.787831125447995
2315,9.470806166040608,0.0,0.0,0.0,0.0,0.0,11.449205119904374,0.0332460611227916,0.0,0.9776853944709116,0.0,0,18.15766807290448,23.775710241758027,12.390921351776234
2316,3.521764621800292,0.0,0.0,0.0,0.0,0.0,0.1930813344714835,3.775638313478688,0.0,1.8079033589239173,0.0,0,7.025990126029749,9.200178478202906,2.893604701591183
2317,12.664553864239572,0.0087915888981388,0.0,0.0,0.0,7.84665593462524,0.0,1.587696754246551,0.0,1.4299367395316105,0.0,0,22.36774059386088,31.086894957648568,10.060531098876226
2318,10.574974368458983,0.0048427521564088,0.0,0.0,0.0,11.297982303532724,0.0,0.2728115414975688,0.0,0.889383382220447,0.0,0,19.376667741956314,26.569403339226483,8.3069665907731
2319,5.417770558874864,0.0,0.0,0.0,0.0,0.0,5.58345996510231,0.0,0.0,1.2253022821092472,0.0,4,7.888397557015008,12.539587881378544,4.058593564583819
2320,14.711535459635163,0.1938172506127448,0.0,0.0,0.0,0.0,15.087347872666014,0.1853930329217945,0.0,0.530104161467799,0.0,1,20.27370851154931,34.373323760310555,10.196917302525172
2321,8.42572429713078,0.0155484660569159,0.0,0.0,0.0,0.0,9.826823717309786,0.0,0.0,0.0171153412976876,0.0,0,15.340076723034588,21.09847181657918,10.454674134177235
2322,0.7866759050426393,1.6995491382743777,0.0,0.0,0.0,0.0,0.317034440331467,0.0,0.0,0.8656948635821533,0.0,0,4.739711282993651,5.916649023833918,2.099760813884286
2323,14.977837617761963,7.493875904240989,0.0,0.0,0.0,0.0,23.04448569860568,0.0,0.0,0.234934285795628,0.0,0,28.68253405117745,48.3971539620874,21.859562656829407
2324,8.537049900850675,0.0,0.0,0.0,0.0,0.0,10.553533063073033,0.0,0.0,0.3487222821315723,0.0,3,13.976801212628915,20.38525882549685,9.985532646616427
2325,4.331787215090563,0.6329132073403784,0.0,0.0,0.0,0.0,7.874870104672954,0.0,0.0,0.952823157984331,0.0,0,8.99337219470008,12.290894807595333,5.727136374940769
2326,0.0245564084777571,0.0487705767413668,0.0,0.0,0.0,0.0,0.1293684951109677,0.0,0.0,0.9314428185600262,0.0,0,0.5480826722048752,0.4173815231683838,0.2303969303984054
2327,0.4043707669314771,0.0147989837869495,0.0,0.0,0.0,0.0,0.5825518056964814,0.0,0.0,1.5221344001403965,0.0,1,1.433487399613875,1.332186538231532,0.8204953468873036
2328,23.78446025170757,0.0,0.0,0.0,0.0,0.0,23.8091848991012,0.0,0.0,0.8892017940905594,0.0,0,25.887636959316616,51.29150712959811,22.109379108217684
2329,0.1938843177714979,3.082443063049137,0.0,0.0,0.0,0.0,3.586097822302309,0.0,0.0,0.0969575959212998,0.0,0,4.24879868543675,6.3631150516029855,3.46445551777325
2330,11.868228508895108,0.0,0.0,0.0,0.0,0.0,12.508645090092148,0.0,0.0,0.6430441469662165,0.0,0,16.50535816300059,26.651551713196408,17.383033896862585
2331,3.630347645923029,0.0,0.0,0.0,0.0,0.0,4.093446571405431,0.0,0.0,0.912282814540648,0.0,2,7.028437246616319,9.378768713879827,3.489890383834264
2332,26.30995781712707,0.0,0.0,0.0,0.0,0.0,34.197606405375524,0.0,0.0,0.330599263341503,0.0,0,34.593431814433806,59.47183983672502,22.228859779323987
2333,8.760640190122437,0.0,0.0,0.0,0.0,0.0,13.879439537388349,0.0,0.0,0.5458188878760433,0.0,0,13.15975272899309,20.587881199914342,7.323396130831973
2334,5.311769062504891,4.927484872732734,0.0,0.0,0.0,0.0,10.296197302695974,0.0,0.0,1.2979279463693478,0.0,0,14.055681523899224,22.60332240171783,11.593370428479856
2335,5.114163625315669,2.8023472092114163,0.0,0.0,0.0,0.0,7.916510834527085,7.112640382015936e-05,0.0,1.8094714670055896,0.0,0,10.445350890048264,16.847062416745604,5.380681155814731
2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8841257419579776,0.0,0,0.0,0.0,0.0
2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.359007045006836,0.0,2.02220545927789,0.0,0,0.0,0.0,0.0
2338,2.6962649127341103,0.0,0.0,0.0,0.0,0.0,0.0,3.945685200886485,0.0,1.3606342444150212,0.0,0,3.665294041322725,6.420707510036851,4.480878991038588
2339,0.0,25.77715980865315,0.0,0.0,0.0,0.0,0.0,5.779970175359115,0.0,0.2271942204504924,0.0,0,20.2051810737702,45.61289954252829,42.34911236135677
2340,3.2674011973288284,1.9905618136533405,0.0,0.0,0.0,0.0,0.0,4.884455036502762,0.0,0.6245384154114045,0.0,0,7.720039291873004,11.788735278990746,8.556775109081723
2341,4.1918015294161775,0.0343597481806291,0.0,0.0,0.0,0.0,4.226161277596806,0.0,0.0,0.0030579315269637,0.0,0,4.8807881710385965,9.486845796881038,4.0096735245917285
2342,1.189625296398052,4.873964462820875,0.0,0.0,0.0,0.0,6.063589759218927,0.0,0.0,0.4183808689500438,0.0,0,7.059929680843556,11.970388511030992,5.091363256000762
2343,3.617647155750655,2.6463594207003327,0.0,0.0,0.0,0.0,6.264006576450988,0.0,0.0,0.0,0.0,0,8.40020014088664,12.962926122903914,9.193449260522124
2344,4.182133998215768,4.951602299135834,0.0,0.0,0.0,0.0,11.581297024634958,0.0,0.0,0.7104059924212506,0.0,0,11.65158282463436,19.20438788593442,9.545631506151707
2345,6.658190399277872,0.3257858959973419,0.0,0.0,0.0,0.0,7.120420073590062,0.0,0.0,0.417261765996227,0.0,0,8.187547523525843,15.190343826527302,7.214271521645771
2346,0.0,18.362175321444344,0.0,0.0,0.0,0.0,18.362175321444344,0.0,0.0,1.1572627922495873,0.0,0,13.210380363310062,30.87629047306282,14.529170373808558
2347,0.0,5.088142268365883,0.0,0.0,0.0,0.0,5.088142268365883,0.9551230828086276,0.0,0.7773458136183186,0.0,1,5.232252132494225,9.635749919531667,3.8661179173981752
2348,0.6795917207753343,0.0108216841731808,0.4755615844555939,0.0,0.0,0.0,0.0,0.6355991363877269,0.0,0.6491179286341494,0.0,0,2.2432093326687568,2.286619031129881,1.2975354527815517
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343097435764231,0.0,0,0.0,0.0,0.0
2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2272585982839532,0.0,0,0.0,0.0,0.0
2351,0.0,0.7924956125835139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546086912086555,0.0,0,1.7330404864909528,1.8380222557267092,0.9810469220135511
